organ,source,target,source_type,target_type
large_intestine,UBERON:0007178$$2328,CL:0000057$$2329,AS,CT
large_intestine,UBERON:0007178$$2330,UBERON:0007178$$2331,AS,AS
large_intestine,UBERON:0007178$$2331,CL:0002573$$2332,AS,CT
large_intestine,UBERON:0007178$$2333,UBERON:0007178$$2334,AS,AS
large_intestine,UBERON:0007178$$2334,CL:0002144$$2335,AS,CT
large_intestine,UBERON:0007178$$2336,UBERON:0007178$$2337,AS,AS
large_intestine,UBERON:0007178$$2337,CL:0002138$$2338,AS,CT
large_intestine,UBERON:0007178$$2339,UBERON:0007178$$2340,AS,AS
large_intestine,UBERON:0007178$$2340,CL:0000669$$2341,AS,CT
large_intestine,UBERON:0003331$$2342,UBERON:0003331$$2343,AS,AS
large_intestine,UBERON:0003331$$2343,CL:0000136$$2344,AS,CT
large_intestine,UBERON:0003331$$2345,UBERON:0003331$$2346,AS,AS
large_intestine,UBERON:0003331$$2346,CL:0000057$$2347,AS,CT
large_intestine,UBERON:0003331$$2348,UBERON:0003331$$2349,AS,AS
large_intestine,UBERON:0003331$$2349,CL:0002573$$2350,AS,CT
large_intestine,UBERON:0003331$$2351,UBERON:0003331$$2352,AS,AS
large_intestine,UBERON:0003331$$2352,CL:1000412$$2353,AS,CT
large_intestine,UBERON:0003331$$2354,UBERON:0003331$$2355,AS,AS
large_intestine,UBERON:0003331$$2355,CL:1000414$$2356,AS,CT
large_intestine,UBERON:0003331$$2357,UBERON:0003331$$2358,AS,AS
large_intestine,UBERON:0003331$$2358,CL:0002138$$2359,AS,CT
large_intestine,UBERON:0003331$$2360,UBERON:0003331$$2361,AS,AS
large_intestine,UBERON:0003331$$2361,CL:0000669$$2362,AS,CT
large_intestine,UBERON:0003331$$2363,UBERON:0001962$$2364,AS,AS
large_intestine,UBERON:0001962$$2364,CL:0009018$$2365,AS,CT
large_intestine,UBERON:0003331$$2366,UBERON:0001962$$2367,AS,AS
large_intestine,UBERON:0001962$$2367,CL:0009018$$2368,AS,CT
large_intestine,UBERON:0003331$$2369,UBERON:0001962$$2370,AS,AS
large_intestine,UBERON:0001962$$2370,CL:0009018$$2371,AS,CT
large_intestine,UBERON:0003331$$2372,UBERON:0001962$$2373,AS,AS
large_intestine,UBERON:0001962$$2373,CL:0000235$$2374,AS,CT
large_intestine,UBERON:0003331$$2375,UBERON:0001962$$2376,AS,AS
large_intestine,UBERON:0001962$$2376,CL:0009018$$2377,AS,CT
large_intestine,UBERON:0003331$$2378,UBERON:0001962$$2379,AS,AS
large_intestine,UBERON:0001962$$2379,CL:0000451$$2380,AS,CT
large_intestine,UBERON:0003331$$2381,UBERON:0001962$$2382,AS,AS
large_intestine,UBERON:0001962$$2382,CL:0002138$$2383,AS,CT
large_intestine,UBERON:0003331$$2384,UBERON:0001962$$2385,AS,AS
large_intestine,UBERON:0001962$$2385,CL:0002652$$2386,AS,CT
large_intestine,UBERON:0003331$$2387,UBERON:0001962$$2388,AS,AS
large_intestine,UBERON:0001962$$2388,CL:0000669$$2389,AS,CT
large_intestine,UBERON:0003331$$2390,UBERON:0001962$$2391,AS,AS
large_intestine,UBERON:0001962$$2391,CL:0000682$$2392,AS,CT
large_intestine,UBERON:0003331$$2393,UBERON:0001962$$2394,AS,AS
large_intestine,UBERON:0001962$$2394,CL:0009018$$2395,AS,CT
large_intestine,UBERON:0003331$$2396,UBERON:0005304$$2397,AS,AS
large_intestine,UBERON:0005304$$2397,CL:0002573$$2398,AS,CT
large_intestine,UBERON:0003331$$2399,UBERON:0005304$$2400,AS,AS
large_intestine,UBERON:0005304$$2400,ASCTB-TEMP:ganglion$$2401,AS,CT
large_intestine,UBERON:0003331$$2402,UBERON:0005304$$2403,AS,AS
large_intestine,UBERON:0005304$$2403,CL:0002573$$2404,AS,CT
large_intestine,UBERON:0003331$$2405,UBERON:0005304$$2406,AS,AS
large_intestine,UBERON:0005304$$2406,ASCTB-TEMP:ganglion$$2407,AS,CT
large_intestine,UBERON:0003331$$2408,UBERON:0005304$$2409,AS,AS
large_intestine,UBERON:0005304$$2409,CL:0002573$$2410,AS,CT
large_intestine,UBERON:0003331$$2411,UBERON:0005304$$2412,AS,AS
large_intestine,UBERON:0005304$$2412,ASCTB-TEMP:ganglion$$2413,AS,CT
large_intestine,UBERON:0003331$$2414,UBERON:0003331$$2415,AS,AS
large_intestine,UBERON:0003331$$2415,CL:0002088$$2416,AS,CT
large_intestine,UBERON:0012489$$2417,UBERON:0012398$$2418,AS,AS
large_intestine,UBERON:0012398$$2418,CL:1000279$$2419,AS,CT
large_intestine,UBERON:0012489$$2420,UBERON:0012398$$2421,AS,AS
large_intestine,UBERON:0012398$$2421,CL:0000057$$2422,AS,CT
large_intestine,UBERON:0012489$$2423,UBERON:0012398$$2424,AS,AS
large_intestine,UBERON:0012398$$2424,CL:0002573$$2425,AS,CT
large_intestine,UBERON:0012489$$2426,UBERON:0012398$$2427,AS,AS
large_intestine,UBERON:0012398$$2427,CL:1000412$$2428,AS,CT
large_intestine,UBERON:0012489$$2429,UBERON:0012398$$2430,AS,AS
large_intestine,UBERON:0012398$$2430,CL:1000414$$2431,AS,CT
large_intestine,UBERON:0012489$$2432,UBERON:0012398$$2433,AS,AS
large_intestine,UBERON:0012398$$2433,CL:0002138$$2434,AS,CT
large_intestine,UBERON:0012489$$2435,UBERON:0012398$$2436,AS,AS
large_intestine,UBERON:0012398$$2436,CL:0000669$$2437,AS,CT
large_intestine,UBERON:0012489$$2438,UBERON:0002439$$2439,AS,AS
large_intestine,UBERON:0002439$$2439,CL:0002088$$2440,AS,CT
large_intestine,UBERON:0012489$$2441,UBERON:0002439$$2442,AS,AS
large_intestine,UBERON:0002439$$2442,ASCTB-TEMP:ganglion$$2443,AS,CT
large_intestine,UBERON:0012489$$2444,UBERON:0002439$$2445,AS,AS
large_intestine,UBERON:0002439$$2445,CL:0002573$$2446,AS,CT
large_intestine,UBERON:0012489$$2447,UBERON:0002439$$2448,AS,AS
large_intestine,UBERON:0002439$$2448,CL:0000057$$2449,AS,CT
large_intestine,UBERON:0012489$$2450,UBERON:0002439$$2451,AS,AS
large_intestine,UBERON:0002439$$2451,CL:1000412$$2452,AS,CT
large_intestine,UBERON:0012489$$2453,UBERON:0002439$$2454,AS,AS
large_intestine,UBERON:0002439$$2454,CL:1000414$$2455,AS,CT
large_intestine,UBERON:0012489$$2456,UBERON:0002439$$2457,AS,AS
large_intestine,UBERON:0002439$$2457,CL:0002138$$2458,AS,CT
large_intestine,UBERON:0012489$$2459,UBERON:0002439$$2460,AS,AS
large_intestine,UBERON:0002439$$2460,CL:0000669$$2461,AS,CT
large_intestine,UBERON:0012489$$2462,UBERON:0012399$$2463,AS,AS
large_intestine,UBERON:0012399$$2463,CL:1000279$$2464,AS,CT
large_intestine,UBERON:0012489$$2465,UBERON:0012399$$2466,AS,AS
large_intestine,UBERON:0012399$$2466,CL:0000057$$2467,AS,CT
large_intestine,UBERON:0012489$$2468,UBERON:0012399$$2469,AS,AS
large_intestine,UBERON:0012399$$2469,CL:0002573$$2470,AS,CT
large_intestine,UBERON:0012489$$2471,UBERON:0012399$$2472,AS,AS
large_intestine,UBERON:0012399$$2472,CL:1000412$$2473,AS,CT
large_intestine,UBERON:0012489$$2474,UBERON:0012399$$2475,AS,AS
large_intestine,UBERON:0012399$$2475,CL:1000414$$2476,AS,CT
large_intestine,UBERON:0012489$$2477,UBERON:0012399$$2478,AS,AS
large_intestine,UBERON:0012399$$2478,CL:0002138$$2479,AS,CT
large_intestine,UBERON:0012489$$2480,UBERON:0012399$$2481,AS,AS
large_intestine,UBERON:0012399$$2481,CL:0000669$$2482,AS,CT
large_intestine,UBERON:0012375$$2483,UBERON:0012375$$2484,AS,AS
large_intestine,UBERON:0012375$$2484,CL:0000057$$2485,AS,CT
large_intestine,UBERON:0012375$$2486,UBERON:0012375$$2487,AS,AS
large_intestine,UBERON:0012375$$2487,CL:0002573$$2488,AS,CT
large_intestine,UBERON:0012375$$2489,UBERON:0012375$$2490,AS,AS
large_intestine,UBERON:0012375$$2490,CL:1000412$$2491,AS,CT
large_intestine,UBERON:0012375$$2492,UBERON:0012375$$2493,AS,AS
large_intestine,UBERON:0012375$$2493,CL:1000414$$2494,AS,CT
large_intestine,UBERON:0012375$$2495,UBERON:0012375$$2496,AS,AS
large_intestine,UBERON:0012375$$2496,CL:0002138$$2497,AS,CT
large_intestine,UBERON:0012375$$2498,UBERON:0012375$$2499,AS,AS
large_intestine,UBERON:0012375$$2499,CL:0000136$$2500,AS,CT
large_intestine,UBERON:0012375$$2501,UBERON:0012375$$2502,AS,AS
large_intestine,UBERON:0012375$$2502,CL:0000669$$2503,AS,CT
large_intestine,UBERON:0012419$$2504,UBERON:0012419$$2505,AS,AS
large_intestine,UBERON:0012419$$2505,CL:0000192$$2506,AS,CT
large_intestine,UBERON:0012419$$2507,UBERON:0012419$$2508,AS,AS
large_intestine,UBERON:0012419$$2508,CL:0000192$$2509,AS,CT
large_intestine,UBERON:0012419$$2510,UBERON:0012419$$2511,AS,AS
large_intestine,UBERON:0012419$$2511,CL:0000192$$2512,AS,CT
large_intestine,UBERON:0003335$$2513,UBERON:0003335$$2514,AS,AS
large_intestine,UBERON:0003335$$2514,CL:1000457$$2515,AS,CT
large_intestine,UBERON:0022276,UBERON:0004989$$2516,AS,AS
large_intestine,UBERON:0022276,UBERON:0004989$$2519,AS,AS
large_intestine,UBERON:0022276,UBERON:0004989$$2522,AS,AS
large_intestine,UBERON:0022276,UBERON:0004989$$2525,AS,AS
large_intestine,UBERON:0022276,UBERON:0004989$$2528,AS,AS
large_intestine,UBERON:0022276,UBERON:0004989$$2531,AS,AS
large_intestine,UBERON:0022276,UBERON:0004989$$2534,AS,AS
large_intestine,UBERON:0022276,UBERON:0004989$$2537,AS,AS
large_intestine,UBERON:0022276,UBERON:0004989$$2540,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2543,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2546,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2549,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2552,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2555,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2558,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2561,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2564,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2567,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2570,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2573,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2576,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2579,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2582,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2585,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2588,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2591,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2594,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2597,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2600,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2603,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2606,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2609,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2612,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2615,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2618,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2621,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2624,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2627,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2630,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2633,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2636,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2639,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2642,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2645,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2648,AS,AS
large_intestine,UBERON:0022276,UBERON:0000317$$2651,AS,AS
large_intestine,UBERON:0022276,UBERON:0007178$$2654,AS,AS
large_intestine,UBERON:0022276,UBERON:0007178$$2657,AS,AS
large_intestine,UBERON:0022276,UBERON:0007178$$2660,AS,AS
large_intestine,UBERON:0022276,UBERON:0007178$$2663,AS,AS
large_intestine,UBERON:0022276,UBERON:0007178$$2666,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2669,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2672,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2675,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2678,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2681,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2684,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2687,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2690,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2693,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2696,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2699,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2702,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2705,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2708,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2711,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2714,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2717,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2720,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2723,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2726,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2729,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2732,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2735,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2738,AS,AS
large_intestine,UBERON:0022276,UBERON:0003331$$2741,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2744,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2747,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2750,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2753,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2756,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2759,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2762,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2765,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2768,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2771,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2774,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2777,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2780,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2783,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2786,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2789,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2792,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2795,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2798,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2801,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2804,AS,AS
large_intestine,UBERON:0022276,UBERON:0012489$$2807,AS,AS
large_intestine,UBERON:0022276,UBERON:0012375$$2810,AS,AS
large_intestine,UBERON:0022276,UBERON:0012375$$2813,AS,AS
large_intestine,UBERON:0022276,UBERON:0012375$$2816,AS,AS
large_intestine,UBERON:0022276,UBERON:0012375$$2819,AS,AS
large_intestine,UBERON:0022276,UBERON:0012375$$2822,AS,AS
large_intestine,UBERON:0022276,UBERON:0012375$$2825,AS,AS
large_intestine,UBERON:0022276,UBERON:0012375$$2828,AS,AS
large_intestine,UBERON:0022276,UBERON:0012419$$2831,AS,AS
large_intestine,UBERON:0022276,UBERON:0012419$$2834,AS,AS
large_intestine,UBERON:0022276,UBERON:0012419$$2837,AS,AS
large_intestine,UBERON:0022276,UBERON:0003335$$2840,AS,AS
large_intestine,UBERON:0004989$$2516,UBERON:0000397$$2517,AS,AS
large_intestine,UBERON:0000397$$2517,CL:0002071$$2518,AS,CT
large_intestine,UBERON:0004989$$2519,UBERON:0000397$$2520,AS,AS
large_intestine,UBERON:0000397$$2520,CL:1000321$$2521,AS,CT
large_intestine,UBERON:0004989$$2522,UBERON:0011184$$2523,AS,AS
large_intestine,UBERON:0011184$$2523,CL:0009016$$2524,AS,CT
large_intestine,UBERON:0004989$$2525,UBERON:0011184$$2526,AS,AS
large_intestine,UBERON:0011184$$2526,CL:0009009$$2527,AS,CT
large_intestine,UBERON:0004989$$2528,UBERON:0011184$$2529,AS,AS
large_intestine,UBERON:0011184$$2529,CL:0000165$$2530,AS,CT
large_intestine,UBERON:0004989$$2531,UBERON:0011184$$2532,AS,AS
large_intestine,UBERON:0011184$$2532,CL:0002071$$2533,AS,CT
large_intestine,UBERON:0004989$$2534,UBERON:0011184$$2535,AS,AS
large_intestine,UBERON:0011184$$2535,CL:1000321$$2536,AS,CT
large_intestine,UBERON:0004989$$2537,UBERON:0011184$$2538,AS,AS
large_intestine,UBERON:0011184$$2538,CL:0009011$$2539,AS,CT
large_intestine,UBERON:0004989$$2540,UBERON:0011184$$2541,AS,AS
large_intestine,UBERON:0011184$$2541,CL:0019032$$2542,AS,CT
large_intestine,UBERON:0000317$$2543,UBERON:0000397$$2544,AS,AS
large_intestine,UBERON:0000397$$2544,CL:0000915$$2545,AS,CT
large_intestine,UBERON:0000317$$2546,UBERON:0000397$$2547,AS,AS
large_intestine,UBERON:0000397$$2547,CL:0000802$$2548,AS,CT
large_intestine,UBERON:0000317$$2549,UBERON:0000397$$2550,AS,AS
large_intestine,UBERON:0000397$$2550,CL:0000796$$2551,AS,CT
large_intestine,UBERON:0000317$$2552,UBERON:0000397$$2553,AS,AS
large_intestine,UBERON:0000397$$2553,CL:0000793$$2554,AS,CT
large_intestine,UBERON:0000317$$2555,UBERON:0000397$$2556,AS,AS
large_intestine,UBERON:0000397$$2556,CL:0000935$$2557,AS,CT
large_intestine,UBERON:0000317$$2558,UBERON:0013485$$2559,AS,AS
large_intestine,UBERON:0013485$$2559,CL:0000041$$2560,AS,CT
large_intestine,UBERON:0000317$$2561,UBERON:0007177$$2562,AS,AS
large_intestine,UBERON:0007177$$2562,ASCTB-TEMP:subepithelial-membrane$$2563,AS,CT
large_intestine,UBERON:0000317$$2564,UBERON:0007177$$2565,AS,AS
large_intestine,UBERON:0007177$$2565,ASCTB-TEMP:pericryptal-fibroblastic-sheath$$2566,AS,CT
large_intestine,UBERON:0000317$$2567,UBERON:0007177$$2568,AS,AS
large_intestine,UBERON:0007177$$2568,CL:0002144$$2569,AS,CT
large_intestine,UBERON:0000317$$2570,UBERON:0007177$$2571,AS,AS
large_intestine,UBERON:0007177$$2571,CL:0002138$$2572,AS,CT
large_intestine,UBERON:0000317$$2573,UBERON:0007177$$2574,AS,AS
large_intestine,UBERON:0007177$$2574,CL:0000669$$2575,AS,CT
large_intestine,UBERON:0000317$$2576,UBERON:0007177$$2577,AS,AS
large_intestine,UBERON:0007177$$2577,CL:0000186$$2578,AS,CT
large_intestine,UBERON:0000317$$2579,UBERON:0007177$$2580,AS,AS
large_intestine,UBERON:0007177$$2580,CL:0000057$$2581,AS,CT
large_intestine,UBERON:0000317$$2582,UBERON:0007177$$2583,AS,AS
large_intestine,UBERON:0007177$$2583,CL:0002573$$2584,AS,CT
large_intestine,UBERON:0000317$$2585,UBERON:0007177$$2586,AS,AS
large_intestine,UBERON:0007177$$2586,ASCTB-TEMP:ganglion$$2587,AS,CT
large_intestine,UBERON:0000317$$2588,UBERON:0007177$$2589,AS,AS
large_intestine,UBERON:0007177$$2589,CL:0000165$$2590,AS,CT
large_intestine,UBERON:0000317$$2591,UBERON:0001962$$2592,AS,AS
large_intestine,UBERON:0001962$$2592,CL:0000682$$2593,AS,CT
large_intestine,UBERON:0000317$$2594,UBERON:0001962$$2595,AS,AS
large_intestine,UBERON:0001962$$2595,CL:0009018$$2596,AS,CT
large_intestine,UBERON:0000317$$2597,UBERON:0001962$$2598,AS,AS
large_intestine,UBERON:0001962$$2598,CL:0009018$$2599,AS,CT
large_intestine,UBERON:0000317$$2600,UBERON:0001962$$2601,AS,AS
large_intestine,UBERON:0001962$$2601,CL:0009018$$2602,AS,CT
large_intestine,UBERON:0000317$$2603,UBERON:0001962$$2604,AS,AS
large_intestine,UBERON:0001962$$2604,CL:0009018$$2605,AS,CT
large_intestine,UBERON:0000317$$2606,UBERON:0001962$$2607,AS,AS
large_intestine,UBERON:0001962$$2607,CL:0000235$$2608,AS,CT
large_intestine,UBERON:0000317$$2609,UBERON:0001962$$2610,AS,AS
large_intestine,UBERON:0001962$$2610,CL:0009018$$2611,AS,CT
large_intestine,UBERON:0000317$$2612,UBERON:0001962$$2613,AS,AS
large_intestine,UBERON:0001962$$2613,CL:0002138$$2614,AS,CT
large_intestine,UBERON:0000317$$2615,UBERON:0001962$$2616,AS,AS
large_intestine,UBERON:0001962$$2616,CL:0002652$$2617,AS,CT
large_intestine,UBERON:0000317$$2618,UBERON:0001962$$2619,AS,AS
large_intestine,UBERON:0001962$$2619,CL:0009018$$2620,AS,CT
large_intestine,UBERON:0000317$$2621,UBERON:0001962$$2622,AS,AS
large_intestine,UBERON:0001962$$2622,CL:0000786$$2623,AS,CT
large_intestine,UBERON:0000317$$2624,UBERON:0001962$$2625,AS,AS
large_intestine,UBERON:0001962$$2625,CL:0009018$$2626,AS,CT
large_intestine,UBERON:0000317$$2627,UBERON:0001962$$2628,AS,AS
large_intestine,UBERON:0001962$$2628,CL:0009018$$2629,AS,CT
large_intestine,UBERON:0000317$$2630,UBERON:0001962$$2631,AS,AS
large_intestine,UBERON:0001962$$2631,CL:0009018$$2632,AS,CT
large_intestine,UBERON:0000317$$2633,UBERON:0001962$$2634,AS,AS
large_intestine,UBERON:0001962$$2634,CL:0000235$$2635,AS,CT
large_intestine,UBERON:0000317$$2636,UBERON:0001962$$2637,AS,AS
large_intestine,UBERON:0001962$$2637,CL:0000041$$2638,AS,CT
large_intestine,UBERON:0000317$$2639,UBERON:0001962$$2640,AS,AS
large_intestine,UBERON:0001962$$2640,CL:0000097$$2641,AS,CT
large_intestine,UBERON:0000317$$2642,UBERON:0001962$$2643,AS,AS
large_intestine,UBERON:0001962$$2643,CL:0000096$$2644,AS,CT
large_intestine,UBERON:0000317$$2645,UBERON:0001962$$2646,AS,AS
large_intestine,UBERON:0001962$$2646,CL:0009018$$2647,AS,CT
large_intestine,UBERON:0000317$$2648,UBERON:0001962$$2649,AS,AS
large_intestine,UBERON:0001962$$2649,CL:0000451$$2650,AS,CT
large_intestine,UBERON:0000317$$2651,UBERON:0001962$$2652,AS,AS
large_intestine,UBERON:0001962$$2652,CL:0009018$$2653,AS,CT
large_intestine,UBERON:0007178$$2654,UBERON:0007178$$2655,AS,AS
large_intestine,UBERON:0007178$$2655,CL:0000057$$2656,AS,CT
large_intestine,UBERON:0007178$$2657,UBERON:0007178$$2658,AS,AS
large_intestine,UBERON:0007178$$2658,CL:0002573$$2659,AS,CT
large_intestine,UBERON:0007178$$2660,UBERON:0007178$$2661,AS,AS
large_intestine,UBERON:0007178$$2661,CL:0002144$$2662,AS,CT
large_intestine,UBERON:0007178$$2663,UBERON:0007178$$2664,AS,AS
large_intestine,UBERON:0007178$$2664,CL:0002138$$2665,AS,CT
large_intestine,UBERON:0007178$$2666,UBERON:0007178$$2667,AS,AS
large_intestine,UBERON:0007178$$2667,CL:0000669$$2668,AS,CT
large_intestine,UBERON:0003331$$2669,UBERON:0003331$$2670,AS,AS
large_intestine,UBERON:0003331$$2670,CL:0000136$$2671,AS,CT
large_intestine,UBERON:0003331$$2672,UBERON:0003331$$2673,AS,AS
large_intestine,UBERON:0003331$$2673,CL:0000057$$2674,AS,CT
large_intestine,UBERON:0003331$$2675,UBERON:0003331$$2676,AS,AS
