id,name,type,organ,ontology_id
FMA:52638$$14088,frontal nerve,AS,peripheral_nervous_system,FMA:52638
FMA:52655$$14089,supra-orbital nerve,AS,peripheral_nervous_system,FMA:52655
FMA:52659,medial branch of supra-orbital nerve,AS,peripheral_nervous_system,FMA:52659
UBERON:0001021$$14090,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14091,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001645$$14092,trigeminal nerve,AS,peripheral_nervous_system,UBERON:0001645
UBERON:0000348$$14093,ophthalmic nerve,AS,peripheral_nervous_system,UBERON:0000348
FMA:52638$$14094,frontal nerve,AS,peripheral_nervous_system,FMA:52638
FMA:52655$$14095,supra-orbital nerve,AS,peripheral_nervous_system,FMA:52655
FMA:52665,supra-orbital nerve proper,AS,peripheral_nervous_system,FMA:52665
UBERON:0001021$$14096,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14097,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001645$$14098,trigeminal nerve,AS,peripheral_nervous_system,UBERON:0001645
UBERON:0000348$$14099,ophthalmic nerve,AS,peripheral_nervous_system,UBERON:0000348
FMA:52638$$14100,frontal nerve,AS,peripheral_nervous_system,FMA:52638
FMA:52642,supratrochlear nerve,AS,peripheral_nervous_system,FMA:52642
UBERON:0001021$$14101,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14102,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001645$$14103,trigeminal nerve,AS,peripheral_nervous_system,UBERON:0001645
UBERON:0000348$$14104,ophthalmic nerve,AS,peripheral_nervous_system,UBERON:0000348
FMA:52638$$14105,frontal nerve,AS,peripheral_nervous_system,FMA:52638
FMA:52642$$14106,supratrochlear nerve,AS,peripheral_nervous_system,FMA:52642
FMA:52646,conjunctival branch of supratrochlear nerve,AS,peripheral_nervous_system,FMA:52646
UBERON:0001021$$14107,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14108,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001645$$14109,trigeminal nerve,AS,peripheral_nervous_system,UBERON:0001645
UBERON:0000348$$14110,ophthalmic nerve,AS,peripheral_nervous_system,UBERON:0000348
FMA:52638$$14111,frontal nerve,AS,peripheral_nervous_system,FMA:52638
FMA:52642$$14112,supratrochlear nerve,AS,peripheral_nervous_system,FMA:52642
FMA:52648,cutaneous branch of supratrochlear nerve to forehead,AS,peripheral_nervous_system,FMA:52648
UBERON:0001021$$14113,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14114,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001645$$14115,trigeminal nerve,AS,peripheral_nervous_system,UBERON:0001645
UBERON:0000348$$14116,ophthalmic nerve,AS,peripheral_nervous_system,UBERON:0000348
FMA:52638$$14117,frontal nerve,AS,peripheral_nervous_system,FMA:52638
FMA:52642$$14118,supratrochlear nerve,AS,peripheral_nervous_system,FMA:52642
FMA:52647,cutaneous branch of supratrochlear nerve to upper eyelid,AS,peripheral_nervous_system,FMA:52647
UBERON:0001021$$14119,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14120,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001645$$14121,trigeminal nerve,AS,peripheral_nervous_system,UBERON:0001645
UBERON:0000348$$14122,ophthalmic nerve,AS,peripheral_nervous_system,UBERON:0000348
FMA:52628,lacrimal nerve,AS,peripheral_nervous_system,FMA:52628
UBERON:0001021$$14123,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14124,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001645$$14125,trigeminal nerve,AS,peripheral_nervous_system,UBERON:0001645
UBERON:0000348$$14126,ophthalmic nerve,AS,peripheral_nervous_system,UBERON:0000348
FMA:52628$$14127,lacrimal nerve,AS,peripheral_nervous_system,FMA:52628
FMA:52632,lacrimal nerve proper,AS,peripheral_nervous_system,FMA:52632
UBERON:0001021$$14128,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14129,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001645$$14130,trigeminal nerve,AS,peripheral_nervous_system,UBERON:0001645
UBERON:0000348$$14131,ophthalmic nerve,AS,peripheral_nervous_system,UBERON:0000348
FMA:52628$$14132,lacrimal nerve,AS,peripheral_nervous_system,FMA:52628
FMA:52633,communicating branch of lacrimal nerve with zygomaticotemporal branch of zygomatic nerve,AS,peripheral_nervous_system,FMA:52633
UBERON:0001021$$14133,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14134,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001645$$14135,trigeminal nerve,AS,peripheral_nervous_system,UBERON:0001645
UBERON:0000348$$14136,ophthalmic nerve,AS,peripheral_nervous_system,UBERON:0000348
FMA:52625,tentorial nerve,AS,peripheral_nervous_system,FMA:52625
UBERON:0001021$$14137,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14138,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001646,abducens nerve,AS,peripheral_nervous_system,UBERON:0001646
UBERON:0001021$$14139,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14140,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
UBERON:0001021$$14141,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14142,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14143,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53310,buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53310
UBERON:0001021$$14144,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14145,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14146,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53310$$14147,buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53310
FMA:53324,superficial buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53324
UBERON:0001021$$14148,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14149,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14150,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53310$$14151,buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53310
FMA:53324$$14152,superficial buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53324
FMA:53370,nerve to depressor septi nasi,AS,peripheral_nervous_system,FMA:53370
UBERON:0001021$$14153,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14154,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14155,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53310$$14156,buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53310
FMA:53324$$14157,superficial buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53324
FMA:53369,nerve to nasalis,AS,peripheral_nervous_system,FMA:53369
UBERON:0001021$$14158,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14159,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14160,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53310$$14161,buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53310
FMA:53324$$14162,superficial buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53324
FMA:53330,nerve to procerus,AS,peripheral_nervous_system,FMA:53330
UBERON:0001021$$14163,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14164,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14165,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53310$$14166,buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53310
FMA:53324$$14167,superficial buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53324
FMA:53332,communicating branch of superficial buccal branch of facial nerve with external nasal nerve,AS,peripheral_nervous_system,FMA:53332
UBERON:0001021$$14168,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14169,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14170,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53310$$14171,buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53310
FMA:53324$$14172,superficial buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53324
FMA:53331,communicating branch of superficial buccal branch of facial nerve with infratrochlear nerve,AS,peripheral_nervous_system,FMA:53331
UBERON:0001021$$14173,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14174,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14175,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53310$$14176,buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53310
FMA:53325,deep buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53325
UBERON:0001021$$14177,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14178,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14179,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53310$$14180,buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53310
FMA:53325$$14181,deep buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53325
FMA:53340,lower deep buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53340
UBERON:0001021$$14182,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14183,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14184,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53310$$14185,buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53310
FMA:53325$$14186,deep buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53325
FMA:53340$$14187,lower deep buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53340
FMA:53356,branch of lower deep buccal branch of facial nerve to orbicularis oris,AS,peripheral_nervous_system,FMA:53356
UBERON:0001021$$14188,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14189,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14190,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53310$$14191,buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53310
FMA:53325$$14192,deep buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53325
FMA:53340$$14193,lower deep buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53340
FMA:53357,nerve to buccinator,AS,peripheral_nervous_system,FMA:53357
UBERON:0001021$$14194,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14195,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14196,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53310$$14197,buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53310
FMA:53325$$14198,deep buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53325
FMA:53340$$14199,lower deep buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53340
FMA:82666,nerve to zygomaticus minor,AS,peripheral_nervous_system,FMA:82666
UBERON:0001021$$14200,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14201,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14202,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53310$$14203,buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53310
FMA:53325$$14204,deep buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53325
FMA:53339,upper deep buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53339
UBERON:0001021$$14205,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14206,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14207,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53310$$14208,buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53310
FMA:53325$$14209,deep buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53325
FMA:53339$$14210,upper deep buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53339
FMA:82660,nerve to levator anguli oris,AS,peripheral_nervous_system,FMA:82660
UBERON:0001021$$14211,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14212,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14213,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53310$$14214,buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53310
FMA:53325$$14215,deep buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53325
FMA:53339$$14216,upper deep buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53339
FMA:53352,nerve to levator labii superioris,AS,peripheral_nervous_system,FMA:53352
UBERON:0001021$$14217,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14218,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14219,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53310$$14220,buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53310
FMA:53325$$14221,deep buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53325
FMA:53339$$14222,upper deep buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53339
FMA:82669,nerve to levator labii superioris alaeque nasi,AS,peripheral_nervous_system,FMA:82669
UBERON:0001021$$14223,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14224,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14225,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53310$$14226,buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53310
FMA:53325$$14227,deep buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53325
FMA:53339$$14228,upper deep buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53339
FMA:53349,nerve to zygomaticus major,AS,peripheral_nervous_system,FMA:53349
UBERON:0001021$$14229,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14230,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14231,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53310$$14232,buccal branch of facial nerve,AS,peripheral_nervous_system,FMA:53310
FMA:53362,communicating branch of buccal branch of facial nerve with buccal nerve,AS,peripheral_nervous_system,FMA:53362
UBERON:0001021$$14233,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14234,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14235,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53396,cervical branch of facial nerve,AS,peripheral_nervous_system,FMA:53396
UBERON:0001021$$14236,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14237,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14238,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53396$$14239,cervical branch of facial nerve,AS,peripheral_nervous_system,FMA:53396
FMA:53403,nerve to platysma,AS,peripheral_nervous_system,FMA:53403
UBERON:0001021$$14240,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14241,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14242,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53396$$14243,cervical branch of facial nerve,AS,peripheral_nervous_system,FMA:53396
FMA:53406,communicating branch of cervical branch of facial nerve with transverse cutaneous cervical nerve,AS,peripheral_nervous_system,FMA:53406
UBERON:0001021$$14244,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14245,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14246,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53278,posterior auricular nerve,AS,peripheral_nervous_system,FMA:53278
UBERON:0001021$$14247,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14248,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14249,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53278$$14250,posterior auricular nerve,AS,peripheral_nervous_system,FMA:53278
FMA:53283,occipital branch of posterior auricular nerve,AS,peripheral_nervous_system,FMA:53283
UBERON:0001021$$14251,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14252,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14253,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53278$$14254,posterior auricular nerve,AS,peripheral_nervous_system,FMA:53278
FMA:53282,auricular branch of posterior auricular nerve,AS,peripheral_nervous_system,FMA:53282
UBERON:0001021$$14255,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14256,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14257,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53278$$14258,posterior auricular nerve,AS,peripheral_nervous_system,FMA:53278
FMA:53282$$14259,auricular branch of posterior auricular nerve,AS,peripheral_nervous_system,FMA:53282
FMA:82842,nerve to auricularis posterior,AS,peripheral_nervous_system,FMA:82842
UBERON:0001021$$14260,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14261,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14262,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53278$$14263,posterior auricular nerve,AS,peripheral_nervous_system,FMA:53278
FMA:53282$$14264,auricular branch of posterior auricular nerve,AS,peripheral_nervous_system,FMA:53282
FMA:82610,nerve to oblique muscle of auricle,AS,peripheral_nervous_system,FMA:82610
UBERON:0001021$$14265,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14266,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14267,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53278$$14268,posterior auricular nerve,AS,peripheral_nervous_system,FMA:53278
FMA:53282$$14269,auricular branch of posterior auricular nerve,AS,peripheral_nervous_system,FMA:53282
FMA:82607,nerve to transverse muscle of auricle,AS,peripheral_nervous_system,FMA:82607
UBERON:0001021$$14270,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14271,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14272,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53365,marginal mandibular branch of facial nerve,AS,peripheral_nervous_system,FMA:53365
UBERON:0001021$$14273,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14274,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14275,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53365$$14276,marginal mandibular branch of facial nerve,AS,peripheral_nervous_system,FMA:53365
FMA:82647,branch of marginal mandibular branch of facial nerve to orbicularis oris,AS,peripheral_nervous_system,FMA:82647
UBERON:0001021$$14277,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14278,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14279,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53365$$14280,marginal mandibular branch of facial nerve,AS,peripheral_nervous_system,FMA:53365
FMA:82654,nerve to depressor anguli oris,AS,peripheral_nervous_system,FMA:82654
UBERON:0001021$$14281,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14282,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14283,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53365$$14284,marginal mandibular branch of facial nerve,AS,peripheral_nervous_system,FMA:53365
FMA:82657,nerve to depressor labii inferioris,AS,peripheral_nervous_system,FMA:82657
UBERON:0001021$$14285,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14286,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14287,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53365$$14288,marginal mandibular branch of facial nerve,AS,peripheral_nervous_system,FMA:53365
FMA:81179,nerve to mentalis,AS,peripheral_nervous_system,FMA:81179
UBERON:0001021$$14289,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14290,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14291,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53365$$14292,marginal mandibular branch of facial nerve,AS,peripheral_nervous_system,FMA:53365
FMA:53390,nerve to risorius,AS,peripheral_nervous_system,FMA:53390
UBERON:0001021$$14293,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14294,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14295,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53365$$14296,marginal mandibular branch of facial nerve,AS,peripheral_nervous_system,FMA:53365
FMA:82651,nerve to transversus menti,AS,peripheral_nervous_system,FMA:82651
UBERON:0001021$$14297,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14298,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14299,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53365$$14300,marginal mandibular branch of facial nerve,AS,peripheral_nervous_system,FMA:53365
FMA:53393,communicating branch of marginal mandibular branch of facial nerve with mental nerve,AS,peripheral_nervous_system,FMA:53393
UBERON:0001021$$14301,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14302,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14303,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53291,temporal branch of facial nerve,AS,peripheral_nervous_system,FMA:53291
UBERON:0001021$$14304,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14305,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14306,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53291$$14307,temporal branch of facial nerve,AS,peripheral_nervous_system,FMA:53291
FMA:53377,branch of temporal branch of facial nerve to orbicularis oculi,AS,peripheral_nervous_system,FMA:53377
UBERON:0001021$$14308,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14309,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14310,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53291$$14311,temporal branch of facial nerve,AS,peripheral_nervous_system,FMA:53291
FMA:82613,nerve to antitragicus,AS,peripheral_nervous_system,FMA:82613
UBERON:0001021$$14312,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14313,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14314,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53291$$14315,temporal branch of facial nerve,AS,peripheral_nervous_system,FMA:53291
FMA:82603,nerve to auricularis anterior,AS,peripheral_nervous_system,FMA:82603
UBERON:0001021$$14316,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14317,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14318,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53291$$14319,temporal branch of facial nerve,AS,peripheral_nervous_system,FMA:53291
FMA:53378,nerve to auricularis superior,AS,peripheral_nervous_system,FMA:53378
UBERON:0001021$$14320,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14321,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14322,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53291$$14323,temporal branch of facial nerve,AS,peripheral_nervous_system,FMA:53291
FMA:53379,nerve to corrugator supercilii,AS,peripheral_nervous_system,FMA:53379
UBERON:0001021$$14324,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14325,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14326,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53291$$14327,temporal branch of facial nerve,AS,peripheral_nervous_system,FMA:53291
FMA:82674,nerve to depressor supercilii,AS,peripheral_nervous_system,FMA:82674
UBERON:0001021$$14328,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14329,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14330,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53291$$14331,temporal branch of facial nerve,AS,peripheral_nervous_system,FMA:53291
FMA:53376,nerve to frontalis,AS,peripheral_nervous_system,FMA:53376
UBERON:0001021$$14332,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14333,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14334,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53291$$14335,temporal branch of facial nerve,AS,peripheral_nervous_system,FMA:53291
FMA:82619,nerve to helicis major,AS,peripheral_nervous_system,FMA:82619
UBERON:0001021$$14336,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14337,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14338,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53291$$14339,temporal branch of facial nerve,AS,peripheral_nervous_system,FMA:53291
FMA:82622,nerve to helicis minor,AS,peripheral_nervous_system,FMA:82622
UBERON:0001021$$14340,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14341,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14342,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53291$$14343,temporal branch of facial nerve,AS,peripheral_nervous_system,FMA:53291
FMA:79880,nerve to temporoparietalis,AS,peripheral_nervous_system,FMA:79880
UBERON:0001021$$14344,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14345,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14346,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53291$$14347,temporal branch of facial nerve,AS,peripheral_nervous_system,FMA:53291
FMA:82616,nerve to tragicus,AS,peripheral_nervous_system,FMA:82616
UBERON:0001021$$14348,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14349,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14350,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
FMA:53307,zygomatic branch of facial nerve,AS,peripheral_nervous_system,FMA:53307
UBERON:0001021$$14351,nerve,AS,peripheral_nervous_system,UBERON:0001021
UBERON:0001785$$14352,cranial nerve,AS,peripheral_nervous_system,UBERON:0001785
UBERON:0001647$$14353,facial nerve,AS,peripheral_nervous_system,UBERON:0001647
